SalePrice,id
132339.9824412542,2735
135602.36048306676,2736
121699.26423153993,2737
138676.00149331702,2738
158559.8194623001,2739
136080.3451432219,2740
146018.94773307233,2741
153977.70149098837,2742
154972.77320600813,2743
162868.30210607446,2744
140297.73812167783,2745
137813.12508372252,2746
154009.12336718792,2747
127924.14277715799,2748
128329.69138069768,2749
128029.8010555907,2750
135100.06055028317,2751
203780.4615554399,2752
145385.76155832474,2753
204566.15074290588,2754
136178.48787033054,2755
95391.15965594914,2756
72273.83150333265,2757
86999.88197892779,2758
163517.73459323362,2759
121316.09237865801,2760
141391.38807715324,2761
143518.98530042393,2762
185885.44649420114,2763
153282.46818858208,2764
290651.7679498538,2765
127420.81793724,2766
87236.27683584322,2767
131643.29797989078,2768
133129.1577132804,2769
142949.68783464126,2770
105986.31237487552,2771
110979.86415629744,2772
164707.7100363869,2773
140270.5552830348,2774
117268.42347406827,2775
143286.74358470307,2776
146183.59659859064,2777
105541.93703871187,2778
123155.06896444922,2779
98056.89807254974,2780
97315.48838739957,2781
95688.60611795369,2782
98173.29480558926,2783
122034.72079175765,2784
137170.9528550541,2785
69177.58317713079,2786
126355.32160505769,2787
74414.09896912379,2788
174829.01841844103,2789
93835.4442772826,2790
111125.2141457251,2791
53761.6013125061,2792
154729.97980786837,2793
100951.13063804693,2794
120169.64593330903,2795
99712.77554298082,2796
194287.43146540833,2797
108244.60285195443,2798
117367.94332854156,2799
69344.45429438629,2800
112981.64520730758,2801
128925.26672313706,2802
168760.91232328094,2803
129491.29986576215,2804
99745.91819775372,2805
84295.18488313994,2806
160525.563295341,2807
146466.1570100936,2808
131240.7993948178,2809
124797.84369832168,2810
159501.80558465805,2811
168213.67895141954,2812
156275.5424388177,2813
161846.75348811015,2814
98486.15558930379,2815
237718.12763947752,2816
155566.38754070085,2817
130594.23738808371,2818
166914.22863723087,2819
135385.38899339928,2820
105184.33086375186,2821
196333.02484127105,2822
307169.42518934456,2823
166326.8318946246,2824
150553.52747013426,2825
129728.44023131755,2826
138404.6021472945,2827
211002.2631938559,2828
213352.10060731688,2829
228112.38772838455,2830
176886.02764754993,2831
237958.0675532242,2832
304203.5129520068,2833
219983.3578966614,2834
226320.77373764862,2835
191748.36330790006,2836
156797.66128510726,2837
151162.6675027948,2838
172936.04779898236,2839
204634.83067457972,2840
205790.2417937852,2841
230490.43820375734,2842
148664.20319718326,2843
171814.7223686619,2844
127204.80274711488,2845
208915.14383332062,2846
208489.02095376133,2847
217745.31033078526,2848
196811.3835399873,2849
282097.1673435393,2850
215650.49565677025,2851
241049.199918063,2852
234065.03344273186,2853
137657.00451403589,2854
199296.49061777713,2855
200251.72407682805,2856
190550.19001906467,2857
205446.6759413413,2858
106826.67849973224,2859
122183.01152685059,2860
124952.9396170707,2861
185825.92470999042,2862
127326.28409875507,2863
240752.28680507443,2864
142878.81898816075,2865
142525.2587296373,2866
97882.65705930234,2867
93905.15953934663,2868
98928.66211918429,2869
120390.75791167928,2870
84888.91837016537,2871
51030.53204432581,2872
97338.60559278283,2873
138837.57801781106,2874
113098.10549544169,2875
164500.86086198202,2876
146485.822146331,2877
164059.14955737736,2878
133943.29046931132,2879
103696.04035347962,2880
144974.05141030793,2881
176428.90422273247,2882
193944.39768965534,2883
203466.25575119272,2884
186895.12184336715,2885
229082.46888613832,2886
100379.65667176849,2887
142568.42862805183,2888
58777.32039782249,2889
81209.6468584289,2890
136254.98796437826,2891
43176.51563594653,2892
71641.53183280399,2893
55114.14901298758,2894
323044.1096903584,2895
278984.08593968645,2896
207862.69089073743,2897
150512.81802887132,2898
215656.43010185834,2899
158554.32463850544,2900
212379.57316266463,2901
183428.4935286704,2902
332198.342980131,2903
347781.7637618369,2904
85715.75768295804,2905
196983.94719233306,2906
114498.92492757352,2907
130027.78283505984,2908
154385.55389302637,2909
78097.50007306272,2910
83366.93399771625,2911
148245.26889583067,2912
84248.76752345948,2913
80139.64505719699,2914
87496.3436690567,2915
85034.58301964645,2916
165128.5422509414,2917
119034.14941216544,2918
227808.9347615511,2919
